,index,country,total_case,total_recovered,total_death,daily_cases,daily_recovered,daily_death,existing_case
3919,2020-02-25,Colombia,0,0,0,0,0,0,0
3920,2020-02-26,Colombia,0,0,0,0,0,0,0
3921,2020-02-27,Colombia,0,0,0,0,0,0,0
3922,2020-02-28,Colombia,0,0,0,0,0,0,0
3923,2020-02-29,Colombia,0,0,0,0,0,0,0
3924,2020-03-01,Colombia,0,0,0,0,0,0,0
3925,2020-03-02,Colombia,0,0,0,0,0,0,0
3926,2020-03-03,Colombia,0,0,0,0,0,0,0
3927,2020-03-04,Colombia,0,0,0,0,0,0,0
3928,2020-03-05,Colombia,0,0,0,0,0,0,0
3929,2020-03-06,Colombia,1,0,0,-1,0,0,1
3930,2020-03-07,Colombia,1,0,0,0,0,0,1
3931,2020-03-08,Colombia,1,0,0,0,0,0,1
3932,2020-03-09,Colombia,1,0,0,0,0,0,1
3933,2020-03-10,Colombia,3,0,0,-2,0,0,3
3934,2020-03-11,Colombia,9,0,0,-6,0,0,9
3935,2020-03-12,Colombia,9,0,0,0,0,0,9
3936,2020-03-13,Colombia,13,0,0,-4,0,0,13
3937,2020-03-14,Colombia,22,0,0,-9,0,0,22
3938,2020-03-15,Colombia,34,0,0,-12,0,0,34
3939,2020-03-16,Colombia,54,0,0,-20,0,0,54
3940,2020-03-17,Colombia,65,1,0,-11,-1,0,64
3941,2020-03-18,Colombia,93,1,0,-28,0,0,92
3942,2020-03-19,Colombia,102,1,0,-9,0,0,101
3943,2020-03-20,Colombia,128,1,0,-26,0,0,127
3944,2020-03-21,Colombia,196,1,0,-68,0,0,195
3945,2020-03-22,Colombia,231,3,2,-35,-2,-2,226
3946,2020-03-23,Colombia,277,3,3,-46,0,-1,271
3947,2020-03-24,Colombia,378,6,3,-101,-3,0,369
3948,2020-03-25,Colombia,470,8,4,-92,-2,-1,458
3949,2020-03-26,Colombia,491,8,6,-21,0,-2,477
3950,2020-03-27,Colombia,539,10,6,-48,-2,0,523
3951,2020-03-28,Colombia,608,10,6,-69,0,0,592
3952,2020-03-29,Colombia,702,10,10,-94,0,-4,682
3953,2020-03-30,Colombia,798,15,12,-96,-5,-2,771
3954,2020-03-31,Colombia,906,31,16,-108,-16,-4,859
3955,2020-04-01,Colombia,1065,39,17,-159,-8,-1,1009
3956,2020-04-02,Colombia,1161,55,19,-96,-16,-2,1087
3957,2020-04-03,Colombia,1267,55,25,-106,0,-6,1187
3958,2020-04-04,Colombia,1406,85,32,-139,-30,-7,1289
3959,2020-04-05,Colombia,1485,88,35,-79,-3,-3,1362
3960,2020-04-06,Colombia,1579,88,46,-94,0,-11,1445
3961,2020-04-07,Colombia,1780,100,50,-201,-12,-4,1630
3962,2020-04-08,Colombia,2054,123,54,-274,-23,-4,1877
3963,2020-04-09,Colombia,2223,174,69,-169,-51,-15,1980
3964,2020-04-10,Colombia,2473,197,80,-250,-23,-11,2196
3965,2020-04-11,Colombia,2709,214,100,-236,-17,-20,2395
3966,2020-04-12,Colombia,2776,270,109,-67,-56,-9,2397
3967,2020-04-13,Colombia,2852,319,112,-76,-49,-3,2421
3968,2020-04-14,Colombia,2979,354,127,-127,-35,-15,2498
3969,2020-04-15,Colombia,3105,452,131,-126,-98,-4,2522
3970,2020-04-16,Colombia,3233,550,144,-128,-98,-13,2539
3971,2020-04-17,Colombia,3439,634,153,-206,-84,-9,2652
3972,2020-04-18,Colombia,3439,634,153,0,0,0,2652
3973,2020-04-19,Colombia,3792,711,179,-353,-77,-26,2902
3974,2020-04-20,Colombia,3977,804,189,-185,-93,-10,2984
3975,2020-04-21,Colombia,4149,804,196,-172,0,-7,3149
3976,2020-04-22,Colombia,4356,870,206,-207,-66,-10,3280
3977,2020-04-23,Colombia,4561,927,215,-205,-57,-9,3419
3978,2020-04-24,Colombia,4881,1003,225,-320,-76,-10,3653
3979,2020-04-25,Colombia,5142,1067,233,-261,-64,-8,3842
3980,2020-04-26,Colombia,5379,1133,244,-237,-66,-11,4002
3981,2020-04-27,Colombia,5597,1210,253,-218,-77,-9,4134
3982,2020-04-28,Colombia,5949,1268,269,-352,-58,-16,4412
3983,2020-04-29,Colombia,6207,1411,278,-258,-143,-9,4518
3984,2020-04-30,Colombia,6507,1439,293,-300,-28,-15,4775
3985,2020-05-01,Colombia,7006,1551,314,-499,-112,-21,5141
3986,2020-05-02,Colombia,7285,1666,324,-279,-115,-10,5295
3987,2020-05-03,Colombia,7668,1722,340,-383,-56,-16,5606
3988,2020-05-04,Colombia,7973,1807,358,-305,-85,-18,5808
3989,2020-05-05,Colombia,8613,2013,378,-640,-206,-20,6222
3991,2020-01-23,Comoros,0,0,0,0,0,0,0
3992,2020-01-24,Comoros,0,0,0,0,0,0,0
3993,2020-01-25,Comoros,0,0,0,0,0,0,0
3994,2020-01-26,Comoros,0,0,0,0,0,0,0
3995,2020-01-27,Comoros,0,0,0,0,0,0,0
3996,2020-01-28,Comoros,0,0,0,0,0,0,0
3997,2020-01-29,Comoros,0,0,0,0,0,0,0
3998,2020-01-30,Comoros,0,0,0,0,0,0,0
3999,2020-01-31,Comoros,0,0,0,0,0,0,0
4000,2020-02-01,Comoros,0,0,0,0,0,0,0
4001,2020-02-02,Comoros,0,0,0,0,0,0,0
4002,2020-02-03,Comoros,0,0,0,0,0,0,0
4003,2020-02-04,Comoros,0,0,0,0,0,0,0
4004,2020-02-05,Comoros,0,0,0,0,0,0,0
4005,2020-02-06,Comoros,0,0,0,0,0,0,0
4006,2020-02-07,Comoros,0,0,0,0,0,0,0
4007,2020-02-08,Comoros,0,0,0,0,0,0,0
4008,2020-02-09,Comoros,0,0,0,0,0,0,0
4009,2020-02-10,Comoros,0,0,0,0,0,0,0
4010,2020-02-11,Comoros,0,0,0,0,0,0,0
4011,2020-02-12,Comoros,0,0,0,0,0,0,0
4012,2020-02-13,Comoros,0,0,0,0,0,0,0
4013,2020-02-14,Comoros,0,0,0,0,0,0,0
4014,2020-02-15,Comoros,0,0,0,0,0,0,0
4015,2020-02-16,Comoros,0,0,0,0,0,0,0
4016,2020-02-17,Comoros,0,0,0,0,0,0,0
4017,2020-02-18,Comoros,0,0,0,0,0,0,0
4018,2020-02-19,Comoros,0,0,0,0,0,0,0
4019,2020-02-20,Comoros,0,0,0,0,0,0,0
4020,2020-02-21,Comoros,0,0,0,0,0,0,0
4021,2020-02-22,Comoros,0,0,0,0,0,0,0
4022,2020-02-23,Comoros,0,0,0,0,0,0,0
4023,2020-02-24,Comoros,0,0,0,0,0,0,0
4024,2020-02-25,Comoros,0,0,0,0,0,0,0
4025,2020-02-26,Comoros,0,0,0,0,0,0,0
4026,2020-02-27,Comoros,0,0,0,0,0,0,0
4027,2020-02-28,Comoros,0,0,0,0,0,0,0
4028,2020-02-29,Comoros,0,0,0,0,0,0,0
4029,2020-03-01,Comoros,0,0,0,0,0,0,0
4030,2020-03-02,Comoros,0,0,0,0,0,0,0
4031,2020-03-03,Comoros,0,0,0,0,0,0,0
4032,2020-03-04,Comoros,0,0,0,0,0,0,0
4033,2020-03-05,Comoros,0,0,0,0,0,0,0
4034,2020-03-06,Comoros,0,0,0,0,0,0,0
4035,2020-03-07,Comoros,0,0,0,0,0,0,0
4036,2020-03-08,Comoros,0,0,0,0,0,0,0
4037,2020-03-09,Comoros,0,0,0,0,0,0,0
4038,2020-03-10,Comoros,0,0,0,0,0,0,0
4039,2020-03-11,Comoros,0,0,0,0,0,0,0
4040,2020-03-12,Comoros,0,0,0,0,0,0,0
4041,2020-03-13,Comoros,0,0,0,0,0,0,0
4042,2020-03-14,Comoros,0,0,0,0,0,0,0
4043,2020-03-15,Comoros,0,0,0,0,0,0,0
4044,2020-03-16,Comoros,0,0,0,0,0,0,0
4045,2020-03-17,Comoros,0,0,0,0,0,0,0
4046,2020-03-18,Comoros,0,0,0,0,0,0,0
4047,2020-03-19,Comoros,0,0,0,0,0,0,0
4048,2020-03-20,Comoros,0,0,0,0,0,0,0
4049,2020-03-21,Comoros,0,0,0,0,0,0,0
4050,2020-03-22,Comoros,0,0,0,0,0,0,0
4051,2020-03-23,Comoros,0,0,0,0,0,0,0
4052,2020-03-24,Comoros,0,0,0,0,0,0,0
4053,2020-03-25,Comoros,0,0,0,0,0,0,0
4054,2020-03-26,Comoros,0,0,0,0,0,0,0
4055,2020-03-27,Comoros,0,0,0,0,0,0,0
4056,2020-03-28,Comoros,0,0,0,0,0,0,0
4057,2020-03-29,Comoros,0,0,0,0,0,0,0
4058,2020-03-30,Comoros,0,0,0,0,0,0,0
4059,2020-03-31,Comoros,0,0,0,0,0,0,0
4060,2020-04-01,Comoros,0,0,0,0,0,0,0
4061,2020-04-02,Comoros,0,0,0,0,0,0,0
4062,2020-04-03,Comoros,0,0,0,0,0,0,0
4063,2020-04-04,Comoros,0,0,0,0,0,0,0
4064,2020-04-05,Comoros,0,0,0,0,0,0,0
4065,2020-04-06,Comoros,0,0,0,0,0,0,0
4066,2020-04-07,Comoros,0,0,0,0,0,0,0
4067,2020-04-08,Comoros,0,0,0,0,0,0,0
4068,2020-04-09,Comoros,0,0,0,0,0,0,0
4069,2020-04-10,Comoros,0,0,0,0,0,0,0
4070,2020-04-11,Comoros,0,0,0,0,0,0,0
4071,2020-04-12,Comoros,0,0,0,0,0,0,0
4072,2020-04-13,Comoros,0,0,0,0,0,0,0
4073,2020-04-14,Comoros,0,0,0,0,0,0,0
4074,2020-04-15,Comoros,0,0,0,0,0,0,0
4075,2020-04-16,Comoros,0,0,0,0,0,0,0
4076,2020-04-17,Comoros,0,0,0,0,0,0,0
4077,2020-04-18,Comoros,0,0,0,0,0,0,0
4078,2020-04-19,Comoros,0,0,0,0,0,0,0
4079,2020-04-20,Comoros,0,0,0,0,0,0,0
4080,2020-04-21,Comoros,0,0,0,0,0,0,0
4081,2020-04-22,Comoros,0,0,0,0,0,0,0
4082,2020-04-23,Comoros,0,0,0,0,0,0,0
4083,2020-04-24,Comoros,0,0,0,0,0,0,0
4084,2020-04-25,Comoros,0,0,0,0,0,0,0
4085,2020-04-26,Comoros,0,0,0,0,0,0,0
4086,2020-04-27,Comoros,0,0,0,0,0,0,0
4087,2020-04-28,Comoros,0,0,0,0,0,0,0
4088,2020-04-29,Comoros,0,0,0,0,0,0,0
4089,2020-04-30,Comoros,1,0,0,-1,0,0,1
4090,2020-05-01,Comoros,1,0,0,0,0,0,1
4091,2020-05-02,Comoros,3,0,0,-2,0,0,3
4092,2020-05-03,Comoros,3,0,0,0,0,0,3
4093,2020-05-04,Comoros,3,0,0,0,0,0,3
4094,2020-05-05,Comoros,3,0,0,0,0,0,3
4096,2020-01-23,Congo (Brazzaville),0,0,0,0,0,0,0
4097,2020-01-24,Congo (Brazzaville),0,0,0,0,0,0,0
4098,2020-01-25,Congo (Brazzaville),0,0,0,0,0,0,0
4099,2020-01-26,Congo (Brazzaville),0,0,0,0,0,0,0
4100,2020-01-27,Congo (Brazzaville),0,0,0,0,0,0,0
4101,2020-01-28,Congo (Brazzaville),0,0,0,0,0,0,0
4102,2020-01-29,Congo (Brazzaville),0,0,0,0,0,0,0
4103,2020-01-30,Congo (Brazzaville),0,0,0,0,0,0,0
4104,2020-01-31,Congo (Brazzaville),0,0,0,0,0,0,0
4105,2020-02-01,Congo (Brazzaville),0,0,0,0,0,0,0
4106,2020-02-02,Congo (Brazzaville),0,0,0,0,0,0,0
4107,2020-02-03,Congo (Brazzaville),0,0,0,0,0,0,0
4108,2020-02-04,Congo (Brazzaville),0,0,0,0,0,0,0
4109,2020-02-05,Congo (Brazzaville),0,0,0,0,0,0,0
4110,2020-02-06,Congo (Brazzaville),0,0,0,0,0,0,0
4111,2020-02-07,Congo (Brazzaville),0,0,0,0,0,0,0
4112,2020-02-08,Congo (Brazzaville),0,0,0,0,0,0,0
4113,2020-02-09,Congo (Brazzaville),0,0,0,0,0,0,0
4114,2020-02-10,Congo (Brazzaville),0,0,0,0,0,0,0
4115,2020-02-11,Congo (Brazzaville),0,0,0,0,0,0,0
4116,2020-02-12,Congo (Brazzaville),0,0,0,0,0,0,0
4117,2020-02-13,Congo (Brazzaville),0,0,0,0,0,0,0
4118,2020-02-14,Congo (Brazzaville),0,0,0,0,0,0,0
4119,2020-02-15,Congo (Brazzaville),0,0,0,0,0,0,0
4120,2020-02-16,Congo (Brazzaville),0,0,0,0,0,0,0
4121,2020-02-17,Congo (Brazzaville),0,0,0,0,0,0,0
4122,2020-02-18,Congo (Brazzaville),0,0,0,0,0,0,0
4123,2020-02-19,Congo (Brazzaville),0,0,0,0,0,0,0
4124,2020-02-20,Congo (Brazzaville),0,0,0,0,0,0,0
4125,2020-02-21,Congo (Brazzaville),0,0,0,0,0,0,0
4126,2020-02-22,Congo (Brazzaville),0,0,0,0,0,0,0
4127,2020-02-23,Congo (Brazzaville),0,0,0,0,0,0,0
4128,2020-02-24,Congo (Brazzaville),0,0,0,0,0,0,0
4129,2020-02-25,Congo (Brazzaville),0,0,0,0,0,0,0
4130,2020-02-26,Congo (Brazzaville),0,0,0,0,0,0,0
4131,2020-02-27,Congo (Brazzaville),0,0,0,0,0,0,0
4132,2020-02-28,Congo (Brazzaville),0,0,0,0,0,0,0
4133,2020-02-29,Congo (Brazzaville),0,0,0,0,0,0,0
4134,2020-03-01,Congo (Brazzaville),0,0,0,0,0,0,0
4135,2020-03-02,Congo (Brazzaville),0,0,0,0,0,0,0
4136,2020-03-03,Congo (Brazzaville),0,0,0,0,0,0,0
4137,2020-03-04,Congo (Brazzaville),0,0,0,0,0,0,0
4138,2020-03-05,Congo (Brazzaville),0,0,0,0,0,0,0
4139,2020-03-06,Congo (Brazzaville),0,0,0,0,0,0,0
4140,2020-03-07,Congo (Brazzaville),0,0,0,0,0,0,0
4141,2020-03-08,Congo (Brazzaville),0,0,0,0,0,0,0
4142,2020-03-09,Congo (Brazzaville),0,0,0,0,0,0,0
4143,2020-03-10,Congo (Brazzaville),0,0,0,0,0,0,0
4144,2020-03-11,Congo (Brazzaville),0,0,0,0,0,0,0
4145,2020-03-12,Congo (Brazzaville),0,0,0,0,0,0,0
4146,2020-03-13,Congo (Brazzaville),0,0,0,0,0,0,0
4147,2020-03-14,Congo (Brazzaville),0,0,0,0,0,0,0
4148,2020-03-15,Congo (Brazzaville),1,0,0,-1,0,0,1
4149,2020-03-16,Congo (Brazzaville),1,0,0,0,0,0,1
4150,2020-03-17,Congo (Brazzaville),1,0,0,0,0,0,1
4151,2020-03-18,Congo (Brazzaville),1,0,0,0,0,0,1
4152,2020-03-19,Congo (Brazzaville),3,0,0,-2,0,0,3
4153,2020-03-20,Congo (Brazzaville),3,0,0,0,0,0,3
4154,2020-03-21,Congo (Brazzaville),3,0,0,0,0,0,3
4155,2020-03-22,Congo (Brazzaville),3,0,0,0,0,0,3
4156,2020-03-23,Congo (Brazzaville),4,0,0,-1,0,0,4
4157,2020-03-24,Congo (Brazzaville),4,0,0,0,0,0,4
4158,2020-03-25,Congo (Brazzaville),4,0,0,0,0,0,4
4159,2020-03-26,Congo (Brazzaville),4,0,0,0,0,0,4
4160,2020-03-27,Congo (Brazzaville),4,0,0,0,0,0,4
4161,2020-03-28,Congo (Brazzaville),4,0,0,0,0,0,4
4162,2020-03-29,Congo (Brazzaville),19,0,0,-15,0,0,19
4163,2020-03-30,Congo (Brazzaville),19,0,0,0,0,0,19
4164,2020-03-31,Congo (Brazzaville),19,0,0,0,0,0,19
4165,2020-04-01,Congo (Brazzaville),19,0,0,0,0,0,19
4166,2020-04-02,Congo (Brazzaville),22,2,2,-3,-2,-2,18
4167,2020-04-03,Congo (Brazzaville),22,2,2,0,0,0,18
4168,2020-04-04,Congo (Brazzaville),22,2,2,0,0,0,18
4169,2020-04-05,Congo (Brazzaville),45,2,5,-23,0,-3,38
4170,2020-04-06,Congo (Brazzaville),45,2,5,0,0,0,38
4171,2020-04-07,Congo (Brazzaville),45,2,5,0,0,0,38
4172,2020-04-08,Congo (Brazzaville),45,2,5,0,0,0,38
4173,2020-04-09,Congo (Brazzaville),60,5,5,-15,-3,0,50
4174,2020-04-10,Congo (Brazzaville),60,5,5,0,0,0,50
4175,2020-04-11,Congo (Brazzaville),60,5,5,0,0,0,50
4176,2020-04-12,Congo (Brazzaville),60,5,5,0,0,0,50
4177,2020-04-13,Congo (Brazzaville),60,5,5,0,0,0,50
4178,2020-04-14,Congo (Brazzaville),60,5,5,0,0,0,50
4179,2020-04-15,Congo (Brazzaville),117,11,5,-57,-6,0,101
4180,2020-04-16,Congo (Brazzaville),117,11,5,0,0,0,101
4181,2020-04-17,Congo (Brazzaville),143,11,6,-26,0,-1,126
4182,2020-04-18,Congo (Brazzaville),143,11,6,0,0,0,126
4183,2020-04-19,Congo (Brazzaville),143,11,6,0,0,0,126
4184,2020-04-20,Congo (Brazzaville),160,16,6,-17,-5,0,138
4185,2020-04-21,Congo (Brazzaville),165,16,6,-5,0,0,143
4186,2020-04-22,Congo (Brazzaville),186,16,6,-21,0,0,164
4187,2020-04-23,Congo (Brazzaville),186,16,6,0,0,0,164
4188,2020-04-24,Congo (Brazzaville),200,19,6,-14,-3,0,175
4189,2020-04-25,Congo (Brazzaville),200,19,6,0,0,0,175
4190,2020-04-26,Congo (Brazzaville),200,19,6,0,0,0,175
4191,2020-04-27,Congo (Brazzaville),200,19,6,0,0,0,175
4192,2020-04-28,Congo (Brazzaville),207,19,8,-7,0,-2,180
4193,2020-04-29,Congo (Brazzaville),207,19,8,0,0,0,180
4194,2020-04-30,Congo (Brazzaville),220,19,9,-13,0,-1,192
4195,2020-05-01,Congo (Brazzaville),229,25,9,-9,-6,0,195
4196,2020-05-02,Congo (Brazzaville),229,25,9,0,0,0,195
4197,2020-05-03,Congo (Brazzaville),229,25,9,0,0,0,195
4198,2020-05-04,Congo (Brazzaville),236,26,10,-7,-1,-1,200
4199,2020-05-05,Congo (Brazzaville),236,26,10,0,0,0,200
4201,2020-01-23,Congo (Kinshasa),0,0,0,0,0,0,0
4202,2020-01-24,Congo (Kinshasa),0,0,0,0,0,0,0
4203,2020-01-25,Congo (Kinshasa),0,0,0,0,0,0,0
4204,2020-01-26,Congo (Kinshasa),0,0,0,0,0,0,0
4205,2020-01-27,Congo (Kinshasa),0,0,0,0,0,0,0
4206,2020-01-28,Congo (Kinshasa),0,0,0,0,0,0,0
4207,2020-01-29,Congo (Kinshasa),0,0,0,0,0,0,0
4208,2020-01-30,Congo (Kinshasa),0,0,0,0,0,0,0
4209,2020-01-31,Congo (Kinshasa),0,0,0,0,0,0,0
4210,2020-02-01,Congo (Kinshasa),0,0,0,0,0,0,0
4211,2020-02-02,Congo (Kinshasa),0,0,0,0,0,0,0
4212,2020-02-03,Congo (Kinshasa),0,0,0,0,0,0,0
4213,2020-02-04,Congo (Kinshasa),0,0,0,0,0,0,0
4214,2020-02-05,Congo (Kinshasa),0,0,0,0,0,0,0
4215,2020-02-06,Congo (Kinshasa),0,0,0,0,0,0,0
4216,2020-02-07,Congo (Kinshasa),0,0,0,0,0,0,0
4217,2020-02-08,Congo (Kinshasa),0,0,0,0,0,0,0
4218,2020-02-09,Congo (Kinshasa),0,0,0,0,0,0,0
4219,2020-02-10,Congo (Kinshasa),0,0,0,0,0,0,0
4220,2020-02-11,Congo (Kinshasa),0,0,0,0,0,0,0
4221,2020-02-12,Congo (Kinshasa),0,0,0,0,0,0,0
4222,2020-02-13,Congo (Kinshasa),0,0,0,0,0,0,0
4223,2020-02-14,Congo (Kinshasa),0,0,0,0,0,0,0
4224,2020-02-15,Congo (Kinshasa),0,0,0,0,0,0,0
4225,2020-02-16,Congo (Kinshasa),0,0,0,0,0,0,0
4226,2020-02-17,Congo (Kinshasa),0,0,0,0,0,0,0
4227,2020-02-18,Congo (Kinshasa),0,0,0,0,0,0,0
4228,2020-02-19,Congo (Kinshasa),0,0,0,0,0,0,0
4229,2020-02-20,Congo (Kinshasa),0,0,0,0,0,0,0
4230,2020-02-21,Congo (Kinshasa),0,0,0,0,0,0,0
4231,2020-02-22,Congo (Kinshasa),0,0,0,0,0,0,0
4232,2020-02-23,Congo (Kinshasa),0,0,0,0,0,0,0
4233,2020-02-24,Congo (Kinshasa),0,0,0,0,0,0,0
4234,2020-02-25,Congo (Kinshasa),0,0,0,0,0,0,0
4235,2020-02-26,Congo (Kinshasa),0,0,0,0,0,0,0
4236,2020-02-27,Congo (Kinshasa),0,0,0,0,0,0,0
4237,2020-02-28,Congo (Kinshasa),0,0,0,0,0,0,0
4238,2020-02-29,Congo (Kinshasa),0,0,0,0,0,0,0
4239,2020-03-01,Congo (Kinshasa),0,0,0,0,0,0,0
4240,2020-03-02,Congo (Kinshasa),0,0,0,0,0,0,0
4241,2020-03-03,Congo (Kinshasa),0,0,0,0,0,0,0
4242,2020-03-04,Congo (Kinshasa),0,0,0,0,0,0,0
4243,2020-03-05,Congo (Kinshasa),0,0,0,0,0,0,0
4244,2020-03-06,Congo (Kinshasa),0,0,0,0,0,0,0
4245,2020-03-07,Congo (Kinshasa),0,0,0,0,0,0,0
4246,2020-03-08,Congo (Kinshasa),0,0,0,0,0,0,0
4247,2020-03-09,Congo (Kinshasa),0,0,0,0,0,0,0
4248,2020-03-10,Congo (Kinshasa),0,0,0,0,0,0,0
4249,2020-03-11,Congo (Kinshasa),1,0,0,-1,0,0,1
4250,2020-03-12,Congo (Kinshasa),1,0,0,0,0,0,1
4251,2020-03-13,Congo (Kinshasa),2,0,0,-1,0,0,2
4252,2020-03-14,Congo (Kinshasa),2,0,0,0,0,0,2
4253,2020-03-15,Congo (Kinshasa),2,0,0,0,0,0,2
4254,2020-03-16,Congo (Kinshasa),2,0,0,0,0,0,2
4255,2020-03-17,Congo (Kinshasa),3,0,0,-1,0,0,3
4256,2020-03-18,Congo (Kinshasa),4,0,0,-1,0,0,4
4257,2020-03-19,Congo (Kinshasa),14,0,0,-10,0,0,14
4258,2020-03-20,Congo (Kinshasa),18,0,0,-4,0,0,18
4259,2020-03-21,Congo (Kinshasa),23,0,1,-5,0,-1,22
4260,2020-03-22,Congo (Kinshasa),30,0,1,-7,0,0,29
4261,2020-03-23,Congo (Kinshasa),36,0,1,-6,0,0,35
4262,2020-03-24,Congo (Kinshasa),45,0,2,-9,0,-1,43
4263,2020-03-25,Congo (Kinshasa),48,0,2,-3,0,0,46
4264,2020-03-26,Congo (Kinshasa),51,0,3,-3,0,-1,48
4265,2020-03-27,Congo (Kinshasa),51,2,3,0,-2,0,46
4266,2020-03-28,Congo (Kinshasa),65,2,6,-14,0,-3,57
4267,2020-03-29,Congo (Kinshasa),65,2,6,0,0,0,57
4268,2020-03-30,Congo (Kinshasa),81,2,8,-16,0,-2,71
4269,2020-03-31,Congo (Kinshasa),98,2,8,-17,0,0,88
4270,2020-04-01,Congo (Kinshasa),109,3,9,-11,-1,-1,97
4271,2020-04-02,Congo (Kinshasa),134,3,13,-25,0,-4,118
4272,2020-04-03,Congo (Kinshasa),134,3,13,0,0,0,118
4273,2020-04-04,Congo (Kinshasa),154,3,18,-20,0,-5,133
4274,2020-04-05,Congo (Kinshasa),154,3,18,0,0,0,133
4275,2020-04-06,Congo (Kinshasa),161,5,18,-7,-2,0,138
4276,2020-04-07,Congo (Kinshasa),180,9,18,-19,-4,0,153
4277,2020-04-08,Congo (Kinshasa),180,9,18,0,0,0,153
4278,2020-04-09,Congo (Kinshasa),180,9,18,0,0,0,153
4279,2020-04-10,Congo (Kinshasa),215,13,20,-35,-4,-2,182
4280,2020-04-11,Congo (Kinshasa),223,16,20,-8,-3,0,187
4281,2020-04-12,Congo (Kinshasa),234,16,20,-11,0,0,198
4282,2020-04-13,Congo (Kinshasa),235,17,20,-1,-1,0,198
4283,2020-04-14,Congo (Kinshasa),241,20,20,-6,-3,0,201
4284,2020-04-15,Congo (Kinshasa),254,21,21,-13,-1,-1,212
4285,2020-04-16,Congo (Kinshasa),267,23,22,-13,-2,-1,222
4286,2020-04-17,Congo (Kinshasa),287,25,23,-20,-2,-1,239
4287,2020-04-18,Congo (Kinshasa),307,26,25,-20,-1,-2,256
4288,2020-04-19,Congo (Kinshasa),327,26,25,-20,0,0,276
4289,2020-04-20,Congo (Kinshasa),332,27,25,-5,-1,0,280
4290,2020-04-21,Congo (Kinshasa),350,35,25,-18,-8,0,290
4291,2020-04-22,Congo (Kinshasa),359,45,25,-9,-10,0,289
4292,2020-04-23,Congo (Kinshasa),377,47,25,-18,-2,0,305
4293,2020-04-24,Congo (Kinshasa),394,48,25,-17,-1,0,321
4294,2020-04-25,Congo (Kinshasa),416,49,28,-22,-1,-3,339
4295,2020-04-26,Congo (Kinshasa),442,50,28,-26,-1,0,364
4296,2020-04-27,Congo (Kinshasa),459,50,28,-17,0,0,381
4297,2020-04-28,Congo (Kinshasa),471,56,30,-12,-6,-2,385
4298,2020-04-29,Congo (Kinshasa),491,59,30,-20,-3,0,402
4299,2020-04-30,Congo (Kinshasa),572,73,31,-81,-14,-1,468
4300,2020-05-01,Congo (Kinshasa),604,75,32,-32,-2,-1,497
4301,2020-05-02,Congo (Kinshasa),674,75,33,-70,0,-1,566
4302,2020-05-03,Congo (Kinshasa),674,75,33,0,0,0,566
4303,2020-05-04,Congo (Kinshasa),682,80,34,-8,-5,-1,568
4304,2020-05-05,Congo (Kinshasa),705,90,34,-23,-10,0,581
4306,2020-01-23,Costa Rica,0,0,0,0,0,0,0
4307,2020-01-24,Costa Rica,0,0,0,0,0,0,0
4308,2020-01-25,Costa Rica,0,0,0,0,0,0,0
4309,2020-01-26,Costa Rica,0,0,0,0,0,0,0
4310,2020-01-27,Costa Rica,0,0,0,0,0,0,0
4311,2020-01-28,Costa Rica,0,0,0,0,0,0,0
4312,2020-01-29,Costa Rica,0,0,0,0,0,0,0
4313,2020-01-30,Costa Rica,0,0,0,0,0,0,0
4314,2020-01-31,Costa Rica,0,0,0,0,0,0,0
4315,2020-02-01,Costa Rica,0,0,0,0,0,0,0
4316,2020-02-02,Costa Rica,0,0,0,0,0,0,0
4317,2020-02-03,Costa Rica,0,0,0,0,0,0,0
4318,2020-02-04,Costa Rica,0,0,0,0,0,0,0
4319,2020-02-05,Costa Rica,0,0,0,0,0,0,0
4320,2020-02-06,Costa Rica,0,0,0,0,0,0,0
4321,2020-02-07,Costa Rica,0,0,0,0,0,0,0
4322,2020-02-08,Costa Rica,0,0,0,0,0,0,0
4323,2020-02-09,Costa Rica,0,0,0,0,0,0,0
4324,2020-02-10,Costa Rica,0,0,0,0,0,0,0
4325,2020-02-11,Costa Rica,0,0,0,0,0,0,0
4326,2020-02-12,Costa Rica,0,0,0,0,0,0,0
4327,2020-02-13,Costa Rica,0,0,0,0,0,0,0
4328,2020-02-14,Costa Rica,0,0,0,0,0,0,0
4329,2020-02-15,Costa Rica,0,0,0,0,0,0,0
4330,2020-02-16,Costa Rica,0,0,0,0,0,0,0
4331,2020-02-17,Costa Rica,0,0,0,0,0,0,0
4332,2020-02-18,Costa Rica,0,0,0,0,0,0,0
4333,2020-02-19,Costa Rica,0,0,0,0,0,0,0
4334,2020-02-20,Costa Rica,0,0,0,0,0,0,0
4335,2020-02-21,Costa Rica,0,0,0,0,0,0,0
4336,2020-02-22,Costa Rica,0,0,0,0,0,0,0
4337,2020-02-23,Costa Rica,0,0,0,0,0,0,0
4338,2020-02-24,Costa Rica,0,0,0,0,0,0,0
4339,2020-02-25,Costa Rica,0,0,0,0,0,0,0
4340,2020-02-26,Costa Rica,0,0,0,0,0,0,0
4341,2020-02-27,Costa Rica,0,0,0,0,0,0,0
4342,2020-02-28,Costa Rica,0,0,0,0,0,0,0
4343,2020-02-29,Costa Rica,0,0,0,0,0,0,0
4344,2020-03-01,Costa Rica,0,0,0,0,0,0,0
4345,2020-03-02,Costa Rica,0,0,0,0,0,0,0
